split,scene_id,actual_mechanism,role,method,branch,active,fallback,current_cancellation_db,deterministic_cancellation_db,oracle_cancellation_db,recoverable_headroom_db,deterministic_gain_db,remaining_gap_db,recovery_ratio
screen,screen_017,M1+M3,target_off,J0_Current,,True,True,7.31850202715034,7.31850202715034,7.44919621132203,0.13069418417168954,0.0,0.13069418417168954,0.0
screen,screen_017,M1+M3,target_off,J1_D3_delay_only,,True,False,7.31850202715034,7.43621106474439,7.44919621132203,0.13069418417168954,0.11770903759405016,0.012985146577639384,0.9006448017565867
screen,screen_017,M1+M3,target_off,J2_P1_phase_only,,True,True,7.31850202715034,7.31850202715034,7.44919621132203,0.13069418417168954,0.0,0.13069418417168954,0.0
screen,screen_017,M1+M3,target_off,J3_D3_P1_joint,,True,False,7.31850202715034,7.43621106474439,7.44919621132203,0.13069418417168954,0.11770903759405016,0.012985146577639384,0.9006448017565867
screen,screen_017,M1+M3,target_off,J4_D3_P2_joint,,True,False,7.31850202715034,7.43621106474439,7.44919621132203,0.13069418417168954,0.11770903759405016,0.012985146577639384,0.9006448017565867
screen,screen_017,M1+M3,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,7.31850202715034,7.43621106474439,7.44919621132203,0.13069418417168954,0.11770903759405016,0.012985146577639384,0.9006448017565867
screen,screen_017,M1+M3,target_off,J6_Joint_Phase_Surface,D1P0,True,False,7.31850202715034,7.45398815194595,7.44919621132203,0.13069418417168954,0.13548612479560962,-0.004791940623920077,1.0366652935192973
screen,screen_017,M1+M3,target_on,J0_Current,,True,True,7.318788984392,7.318788984392,7.4482207269683,0.1294317425762994,0.0,0.1294317425762994,0.0
screen,screen_017,M1+M3,target_on,J1_D3_delay_only,,True,False,7.318788984392,7.43343138933487,7.4482207269683,0.1294317425762994,0.11464240494286937,0.014789337633430044,0.8857363940324623
screen,screen_017,M1+M3,target_on,J2_P1_phase_only,,True,True,7.318788984392,7.318788984392,7.4482207269683,0.1294317425762994,0.0,0.1294317425762994,0.0
screen,screen_017,M1+M3,target_on,J3_D3_P1_joint,,True,False,7.318788984392,7.43343138933487,7.4482207269683,0.1294317425762994,0.11464240494286937,0.014789337633430044,0.8857363940324623
screen,screen_017,M1+M3,target_on,J4_D3_P2_joint,,True,False,7.318788984392,7.43343138933487,7.4482207269683,0.1294317425762994,0.11464240494286937,0.014789337633430044,0.8857363940324623
screen,screen_017,M1+M3,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,7.318788984392,7.43343138933487,7.4482207269683,0.1294317425762994,0.11464240494286937,0.014789337633430044,0.8857363940324623
screen,screen_017,M1+M3,target_on,J6_Joint_Phase_Surface,D1P0,True,False,7.318788984392,7.43656010780503,7.4482207269683,0.1294317425762994,0.11777112341302942,0.011660619163269992,0.9099091232863831
screen,screen_018,M2+M3,target_off,J0_Current,,True,True,5.29011513852576,5.29011513852576,5.42475737378857,0.1346422352628105,0.0,0.1346422352628105,0.0
screen,screen_018,M2+M3,target_off,J1_D3_delay_only,,True,True,5.29011513852576,5.29011513852576,5.42475737378857,0.1346422352628105,0.0,0.1346422352628105,0.0
screen,screen_018,M2+M3,target_off,J2_P1_phase_only,,True,False,5.29011513852576,5.29294620500374,5.42475737378857,0.1346422352628105,0.0028310664779800376,0.13181116878483046,0.021026585546905324
screen,screen_018,M2+M3,target_off,J3_D3_P1_joint,,True,False,5.29011513852576,5.29294620500374,5.42475737378857,0.1346422352628105,0.0028310664779800376,0.13181116878483046,0.021026585546905324
screen,screen_018,M2+M3,target_off,J4_D3_P2_joint,,True,False,5.29011513852576,5.29294413403449,5.42475737378857,0.1346422352628105,0.002828995508729726,0.13181323975408077,0.021011204271882154
screen,screen_018,M2+M3,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,5.29011513852576,5.29294620500374,5.42475737378857,0.1346422352628105,0.0028310664779800376,0.13181116878483046,0.021026585546905324
screen,screen_018,M2+M3,target_off,J6_Joint_Phase_Surface,D0P0,False,False,5.29011513852576,5.29011513852576,5.42475737378857,0.1346422352628105,0.0,0.1346422352628105,0.0
screen,screen_018,M2+M3,target_on,J0_Current,,True,True,5.2924301712476,5.2924301712476,5.42742000384932,0.13498983260172004,0.0,0.13498983260172004,0.0
screen,screen_018,M2+M3,target_on,J1_D3_delay_only,,True,True,5.2924301712476,5.2924301712476,5.42742000384932,0.13498983260172004,0.0,0.13498983260172004,0.0
screen,screen_018,M2+M3,target_on,J2_P1_phase_only,,True,False,5.2924301712476,5.18658512779693,5.42742000384932,0.13498983260172004,-0.10584504345066925,0.2408348760523893,-0.7840964123791393
screen,screen_018,M2+M3,target_on,J3_D3_P1_joint,,True,False,5.2924301712476,5.18658512779693,5.42742000384932,0.13498983260172004,-0.10584504345066925,0.2408348760523893,-0.7840964123791393
screen,screen_018,M2+M3,target_on,J4_D3_P2_joint,,True,False,5.2924301712476,5.18658785891167,5.42742000384932,0.13498983260172004,-0.10584231233592956,0.2408321449376496,-0.7840761803758316
screen,screen_018,M2+M3,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,5.2924301712476,5.18658512779693,5.42742000384932,0.13498983260172004,-0.10584504345066925,0.2408348760523893,-0.7840964123791393
screen,screen_018,M2+M3,target_on,J6_Joint_Phase_Surface,D0P0,False,False,5.2924301712476,5.2924301712476,5.42742000384932,0.13498983260172004,0.0,0.13498983260172004,0.0
screen,screen_019,M2+M3,target_off,J0_Current,,True,True,4.67668180524787,4.67668180524787,3.85038262360953,-0.8262991816383396,0.0,-0.8262991816383396,
screen,screen_019,M2+M3,target_off,J1_D3_delay_only,,True,True,4.67668180524787,4.67668180524787,3.85038262360953,-0.8262991816383396,0.0,-0.8262991816383396,
screen,screen_019,M2+M3,target_off,J2_P1_phase_only,,True,False,4.67668180524787,4.6762309597218,3.85038262360953,-0.8262991816383396,-0.0004508455260694433,-0.8258483361122702,
screen,screen_019,M2+M3,target_off,J3_D3_P1_joint,,True,False,4.67668180524787,4.6762309597218,3.85038262360953,-0.8262991816383396,-0.0004508455260694433,-0.8258483361122702,
screen,screen_019,M2+M3,target_off,J4_D3_P2_joint,,True,False,4.67668180524787,4.67625581320191,3.85038262360953,-0.8262991816383396,-0.0004259920459599442,-0.8258731895923797,
screen,screen_019,M2+M3,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,4.67668180524787,4.6762309597218,3.85038262360953,-0.8262991816383396,-0.0004508455260694433,-0.8258483361122702,
screen,screen_019,M2+M3,target_off,J6_Joint_Phase_Surface,D0P0,False,False,4.67668180524787,4.67668180524787,3.85038262360953,-0.8262991816383396,0.0,-0.8262991816383396,
screen,screen_019,M2+M3,target_on,J0_Current,,True,True,4.67611069291372,4.67611069291372,3.84900942507648,-0.8271012678372398,0.0,-0.8271012678372398,
screen,screen_019,M2+M3,target_on,J1_D3_delay_only,,True,True,4.67611069291372,4.67611069291372,3.84900942507648,-0.8271012678372398,0.0,-0.8271012678372398,
screen,screen_019,M2+M3,target_on,J2_P1_phase_only,,True,False,4.67611069291372,4.67707212016361,3.84900942507648,-0.8271012678372398,0.0009614272498899012,-0.8280626950871297,
screen,screen_019,M2+M3,target_on,J3_D3_P1_joint,,True,False,4.67611069291372,4.67707212016361,3.84900942507648,-0.8271012678372398,0.0009614272498899012,-0.8280626950871297,
screen,screen_019,M2+M3,target_on,J4_D3_P2_joint,,True,False,4.67611069291372,4.67709717002426,3.84900942507648,-0.8271012678372398,0.0009864771105405623,-0.8280877449477804,
screen,screen_019,M2+M3,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,4.67611069291372,4.67707212016361,3.84900942507648,-0.8271012678372398,0.0009614272498899012,-0.8280626950871297,
screen,screen_019,M2+M3,target_on,J6_Joint_Phase_Surface,D0P0,False,False,4.67611069291372,4.67611069291372,3.84900942507648,-0.8271012678372398,0.0,-0.8271012678372398,
screen,screen_020,M2+M3,target_off,J0_Current,,False,True,4.5609522532153,4.5609522532153,4.61655378436911,0.05560153115381006,0.0,0.05560153115381006,0.0
screen,screen_020,M2+M3,target_off,J1_D3_delay_only,,False,True,4.5609522532153,4.5609522532153,4.61655378436911,0.05560153115381006,0.0,0.05560153115381006,0.0
screen,screen_020,M2+M3,target_off,J2_P1_phase_only,,False,True,4.5609522532153,4.5609522532153,4.61655378436911,0.05560153115381006,0.0,0.05560153115381006,0.0
screen,screen_020,M2+M3,target_off,J3_D3_P1_joint,,False,True,4.5609522532153,4.5609522532153,4.61655378436911,0.05560153115381006,0.0,0.05560153115381006,0.0
screen,screen_020,M2+M3,target_off,J4_D3_P2_joint,,False,True,4.5609522532153,4.5609522532153,4.61655378436911,0.05560153115381006,0.0,0.05560153115381006,0.0
screen,screen_020,M2+M3,target_off,J5_Selective_Physics_Calibration,D0P1,True,False,4.5609522532153,4.56206606563352,4.61655378436911,0.05560153115381006,0.0011138124182199505,0.05448771873559011,0.020032045792746613
screen,screen_020,M2+M3,target_off,J6_Joint_Phase_Surface,D0P0,False,False,4.5609522532153,4.5609522532153,4.61655378436911,0.05560153115381006,0.0,0.05560153115381006,0.0
screen,screen_020,M2+M3,target_on,J0_Current,,False,True,4.56516902342491,4.56516902342491,4.61882171139542,0.05365268797051037,0.0,0.05365268797051037,0.0
screen,screen_020,M2+M3,target_on,J1_D3_delay_only,,False,True,4.56516902342491,4.56516902342491,4.61882171139542,0.05365268797051037,0.0,0.05365268797051037,0.0
screen,screen_020,M2+M3,target_on,J2_P1_phase_only,,False,True,4.56516902342491,4.56516902342491,4.61882171139542,0.05365268797051037,0.0,0.05365268797051037,0.0
screen,screen_020,M2+M3,target_on,J3_D3_P1_joint,,False,True,4.56516902342491,4.56516902342491,4.61882171139542,0.05365268797051037,0.0,0.05365268797051037,0.0
screen,screen_020,M2+M3,target_on,J4_D3_P2_joint,,False,True,4.56516902342491,4.56516902342491,4.61882171139542,0.05365268797051037,0.0,0.05365268797051037,0.0
screen,screen_020,M2+M3,target_on,J5_Selective_Physics_Calibration,D0P1,True,False,4.56516902342491,4.5672342166091,4.61882171139542,0.05365268797051037,0.0020651931841895177,0.05158749478632085,0.03849188665672499
screen,screen_020,M2+M3,target_on,J6_Joint_Phase_Surface,D0P0,False,False,4.56516902342491,4.56516902342491,4.61882171139542,0.05365268797051037,0.0,0.05365268797051037,0.0
screen,screen_021,M1+M2+M3,target_off,J0_Current,,True,True,5.01226859345185,5.01226859345185,5.24201984970958,0.22975125625772996,0.0,0.22975125625772996,0.0
screen,screen_021,M1+M2+M3,target_off,J1_D3_delay_only,,True,False,5.01226859345185,4.89469410792107,5.24201984970958,0.22975125625772996,-0.11757448553078031,0.3473257417885103,-0.5117468667892192
screen,screen_021,M1+M2+M3,target_off,J2_P1_phase_only,,True,False,5.01226859345185,5.01978722275672,5.24201984970958,0.22975125625772996,0.007518629304869684,0.22223262695286028,0.03272508462994191
screen,screen_021,M1+M2+M3,target_off,J3_D3_P1_joint,,True,False,5.01226859345185,4.89469410792107,5.24201984970958,0.22975125625772996,-0.11757448553078031,0.3473257417885103,-0.5117468667892192
screen,screen_021,M1+M2+M3,target_off,J4_D3_P2_joint,,True,False,5.01226859345185,4.89469410792107,5.24201984970958,0.22975125625772996,-0.11757448553078031,0.3473257417885103,-0.5117468667892192
screen,screen_021,M1+M2+M3,target_off,J5_Selective_Physics_Calibration,D1P1,True,False,5.01226859345185,4.90287301010175,5.24201984970958,0.22975125625772996,-0.10939558335009991,0.3391468396078299,-0.47614792246177023
screen,screen_021,M1+M2+M3,target_off,J6_Joint_Phase_Surface,D1P0,True,False,5.01226859345185,5.02678667288816,5.24201984970958,0.22975125625772996,0.014518079436309783,0.21523317682142018,0.06319042460435437
screen,screen_021,M1+M2+M3,target_on,J0_Current,,True,True,5.01322210700159,5.01322210700159,5.24203299367931,0.22881088667772076,0.0,0.22881088667772076,0.0
screen,screen_021,M1+M2+M3,target_on,J1_D3_delay_only,,True,False,5.01322210700159,4.8945029502242,5.24203299367931,0.22881088667772076,-0.11871915677738976,0.3475300434551105,-0.5188527456064852
screen,screen_021,M1+M2+M3,target_on,J2_P1_phase_only,,True,False,5.01322210700159,5.02003487245676,5.24203299367931,0.22881088667772076,0.0068127654551704,0.22199812122255036,0.02977465606680749
screen,screen_021,M1+M2+M3,target_on,J3_D3_P1_joint,,True,False,5.01322210700159,4.8945029502242,5.24203299367931,0.22881088667772076,-0.11871915677738976,0.3475300434551105,-0.5188527456064852
screen,screen_021,M1+M2+M3,target_on,J4_D3_P2_joint,,True,False,5.01322210700159,4.8945029502242,5.24203299367931,0.22881088667772076,-0.11871915677738976,0.3475300434551105,-0.5188527456064852
screen,screen_021,M1+M2+M3,target_on,J5_Selective_Physics_Calibration,D1P1,True,False,5.01322210700159,4.90292664105764,5.24203299367931,0.22881088667772076,-0.1102954659439499,0.33910635262167066,-0.4820376667623365
screen,screen_021,M1+M2+M3,target_on,J6_Joint_Phase_Surface,D1P0,True,False,5.01322210700159,5.02686867714674,5.24203299367931,0.22881088667772076,0.01364657014515025,0.2151643165325705,0.0596412624560622
screen,screen_022,M1+M2+M3,target_off,J0_Current,,True,True,6.74959561822963,6.74959561822963,7.70238657807829,0.9527909598486595,0.0,0.9527909598486595,0.0
screen,screen_022,M1+M2+M3,target_off,J1_D3_delay_only,,True,False,6.74959561822963,7.34880284004225,7.70238657807829,0.9527909598486595,0.5992072218126197,0.3535837380360398,0.6288968378833036
screen,screen_022,M1+M2+M3,target_off,J2_P1_phase_only,,True,False,6.74959561822963,6.75742358101172,7.70238657807829,0.9527909598486595,0.007827962782089415,0.94496299706657,0.008215823944564715
screen,screen_022,M1+M2+M3,target_off,J3_D3_P1_joint,,True,False,6.74959561822963,7.34880284004225,7.70238657807829,0.9527909598486595,0.5992072218126197,0.3535837380360398,0.6288968378833036
screen,screen_022,M1+M2+M3,target_off,J4_D3_P2_joint,,True,False,6.74959561822963,7.34880284004225,7.70238657807829,0.9527909598486595,0.5992072218126197,0.3535837380360398,0.6288968378833036
screen,screen_022,M1+M2+M3,target_off,J5_Selective_Physics_Calibration,D1P1,True,False,6.74959561822963,7.35713235946555,7.70238657807829,0.9527909598486595,0.6075367412359194,0.3452542186127401,0.6376390696784319
screen,screen_022,M1+M2+M3,target_off,J6_Joint_Phase_Surface,D1P0,True,False,6.74959561822963,7.4347726149204,7.70238657807829,0.9527909598486595,0.6851769966907693,0.2676139631578902,0.7191262570329195
screen,screen_022,M1+M2+M3,target_on,J0_Current,,True,True,6.74757909697965,6.74757909697965,7.70770074646576,0.9601216494861102,0.0,0.9601216494861102,0.0
screen,screen_022,M1+M2+M3,target_on,J1_D3_delay_only,,True,False,6.74757909697965,7.35936189015105,7.70770074646576,0.9601216494861102,0.6117827931713995,0.34833885631471073,0.6371929989276321
screen,screen_022,M1+M2+M3,target_on,J2_P1_phase_only,,True,False,6.74757909697965,6.75534346519346,7.70770074646576,0.9601216494861102,0.007764368213809547,0.9523572812723007,0.008086858803741485
screen,screen_022,M1+M2+M3,target_on,J3_D3_P1_joint,,True,False,6.74757909697965,7.35936189015105,7.70770074646576,0.9601216494861102,0.6117827931713995,0.34833885631471073,0.6371929989276321
screen,screen_022,M1+M2+M3,target_on,J4_D3_P2_joint,,True,False,6.74757909697965,7.35936189015105,7.70770074646576,0.9601216494861102,0.6117827931713995,0.34833885631471073,0.6371929989276321
screen,screen_022,M1+M2+M3,target_on,J5_Selective_Physics_Calibration,D1P1,True,False,6.74757909697965,7.36767673421269,7.70770074646576,0.9601216494861102,0.62009763723304,0.3400240122530702,0.6458531974202825
screen,screen_022,M1+M2+M3,target_on,J6_Joint_Phase_Surface,D1P0,True,False,6.74757909697965,7.44321260250437,7.70770074646576,0.9601216494861102,0.6956335055247198,0.2644881439613904,0.7245264242266035
screen,screen_023,M1+M2+M3,target_off,J0_Current,,True,True,6.67291945015968,6.67291945015968,6.94922987497163,0.27631042481195056,0.0,0.27631042481195056,0.0
screen,screen_023,M1+M2+M3,target_off,J1_D3_delay_only,,True,False,6.67291945015968,6.82850232443409,6.94922987497163,0.27631042481195056,0.1555828742744101,0.12072755053754047,0.5630727627460875
screen,screen_023,M1+M2+M3,target_off,J2_P1_phase_only,,True,False,6.67291945015968,6.67952730608973,6.94922987497163,0.27631042481195056,0.006607855930050199,0.26970256888190036,0.023914609571996166
screen,screen_023,M1+M2+M3,target_off,J3_D3_P1_joint,,True,False,6.67291945015968,6.82850232443409,6.94922987497163,0.27631042481195056,0.1555828742744101,0.12072755053754047,0.5630727627460875
screen,screen_023,M1+M2+M3,target_off,J4_D3_P2_joint,,True,False,6.67291945015968,6.82850232443409,6.94922987497163,0.27631042481195056,0.1555828742744101,0.12072755053754047,0.5630727627460875
screen,screen_023,M1+M2+M3,target_off,J5_Selective_Physics_Calibration,D1P1,True,False,6.67291945015968,6.8360532148678,6.94922987497163,0.27631042481195056,0.16313376470812013,0.11317666010383043,0.5904003253556017
screen,screen_023,M1+M2+M3,target_off,J6_Joint_Phase_Surface,D1P0,True,False,6.67291945015968,6.83831757519362,6.94922987497163,0.27631042481195056,0.16539812503394025,0.11091229977801031,0.5985953123068222
screen,screen_023,M1+M2+M3,target_on,J0_Current,,True,True,6.67302580767679,6.67302580767679,6.94927990990352,0.27625410222672997,0.0,0.27625410222672997,0.0
screen,screen_023,M1+M2+M3,target_on,J1_D3_delay_only,,True,False,6.67302580767679,6.82850339643313,6.94927990990352,0.27625410222672997,0.15547758875634,0.12077651347038998,0.5628064434269827
screen,screen_023,M1+M2+M3,target_on,J2_P1_phase_only,,True,False,6.67302580767679,6.67969509706031,6.94927990990352,0.27625410222672997,0.006669289383519406,0.26958481284321056,0.024141865513532614
screen,screen_023,M1+M2+M3,target_on,J3_D3_P1_joint,,True,False,6.67302580767679,6.82850339643313,6.94927990990352,0.27625410222672997,0.15547758875634,0.12077651347038998,0.5628064434269827
screen,screen_023,M1+M2+M3,target_on,J4_D3_P2_joint,,True,False,6.67302580767679,6.82850339643313,6.94927990990352,0.27625410222672997,0.15547758875634,0.12077651347038998,0.5628064434269827
screen,screen_023,M1+M2+M3,target_on,J5_Selective_Physics_Calibration,D1P1,True,False,6.67302580767679,6.83605518567909,6.94927990990352,0.27625410222672997,0.16302937800229955,0.11322472422443042,0.5901428311406449
screen,screen_023,M1+M2+M3,target_on,J6_Joint_Phase_Surface,D1P0,True,False,6.67302580767679,6.83831724022132,6.94927990990352,0.27625410222672997,0.16529143254452983,0.11096266968220014,0.5983311422788221
