scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,condition,role,metric,value,status,denominator,definition
base__seed_202__v_p12__snr_p35__delay_p0ns,base,202,0.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,position_rmse_m,27.70469718702728,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,5.459520939537327,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,angle_rmse_deg,0.01766757983765092,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,false_track_count,295.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,unique_false_track_count,295.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A0_Ideal,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,position_rmse_m,66.69913188190569,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,10.600473976751038,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.04267770840255727,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,false_track_count,315.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,unique_false_track_count,315.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A1_Current_unknown_error,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,27.46914430436335,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,5.612680399934357,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.018262341358953032,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,false_track_count,286.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,286.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_id_switch_count,1.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,16.614074157085987,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,7.873879781778468,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.01069450383470691,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,false_track_count,244.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,unique_false_track_count,244.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_p1ns,base,202,1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,position_rmse_m,27.70469718702728,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,5.459520939537327,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,angle_rmse_deg,0.01766757983765092,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,false_track_count,295.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,unique_false_track_count,295.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A0_Ideal,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,position_rmse_m,24.487049733906698,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,6.495980319323123,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.016234659330748913,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,false_track_count,252.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,unique_false_track_count,252.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A1_Current_unknown_error,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,68.32745151323651,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,9.206692478941434,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.0438360011498302,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,false_track_count,302.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,302.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,12.278221341155023,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,4.91292924664695,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.007901415396364088,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_202__v_p12__snr_p35__delay_m1ns,base,202,-1.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,false_track_count,283.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
