scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,level,method,status,estimate_ns,truth_ns,error_ns,runtime_sec,fallback_reason,snr_db,bias_ns,rmse_ns,std_ns,ci95_low_ns,ci95_high_ns,outlier_rate,fallback_rate,fallback_count,finite_estimate_count,trials,mean_runtime_sec,random_seed_namespace,sampling_rate_hz,bandwidth_hz,pulse_samples
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,level2,cross_correlation,ok,-2.569903208485748,-8.0,5.430096791514252,1.0315174950228538,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,level2,gcc_phat,ok,-0.4177127669906291,-8.0,7.582287233009371,1.3642414009955246,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.20086586518243718,0.0,-0.20086586518243718,0.00036820798413828015,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.18399017447312369,0.0,-0.18399017447312369,0.0002290119882673025,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.27568404507841654,0.0,-0.27568404507841654,0.002141014003427699,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,level2,cross_correlation,ok,-0.03230636654742368,0.0,-0.03230636654742368,1.0447187249956187,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,level2,gcc_phat,ok,-0.03226597699457629,0.0,-0.03226597699457629,1.3651460480177775,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,level2,D1_ordinary_LS,ok,0.6439489150276227,1.0,-0.35605108497237725,0.3540919689985458,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,level2,D2_weighted_LS,ok,0.6537263738354662,1.0,-0.34627362616453383,0.0002980860008392483,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,0.5775029175493848,1.0,-0.42249708245061524,0.12904119401355274,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,level2,cross_correlation,ok,0.1923050463995523,1.0,-0.8076949536004477,1.2683994520048145,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,level2,gcc_phat,ok,0.06510723806080905,1.0,-0.9348927619391909,1.8663867479772307,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m1ns,base,303,-1.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.1364853969075664,-1.0,0.8635146030924337,0.00017697998555377126,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m1ns,base,303,-1.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.11357026353866086,-1.0,0.8864297364613392,0.00012948698713444173,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m1ns,base,303,-1.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.18909820887217735,-1.0,0.8109017911278227,0.0012001649884041399,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m1ns,base,303,-1.0,12.0,35.0,level2,cross_correlation,ok,-0.2560174441550432,-1.0,0.7439825558449569,1.130385575001128,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m1ns,base,303,-1.0,12.0,35.0,level2,gcc_phat,ok,-0.12133143141138808,-1.0,0.878668568588612,1.3080225059820805,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p2ns,base,303,2.0,12.0,35.0,level2,D1_ordinary_LS,ok,1.442631712083785,2.0,-0.557368287916215,0.00017865499830804765,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p2ns,base,303,2.0,12.0,35.0,level2,D2_weighted_LS,ok,1.44614965960235,2.0,-0.55385034039765,0.00013060399214737117,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p2ns,base,303,2.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,1.3843799563370112,2.0,-0.6156200436629888,0.001251149020390585,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p2ns,base,303,2.0,12.0,35.0,level2,cross_correlation,ok,0.44560862357747005,2.0,-1.55439137642253,1.0890242360183038,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p2ns,base,303,2.0,12.0,35.0,level2,gcc_phat,ok,0.08505022324866021,2.0,-1.9149497767513397,1.2532367400126532,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m2ns,base,303,-2.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.0724458344893551,-2.0,1.927554165510645,0.00018186800298281014,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m2ns,base,303,-2.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.05073448923908214,-2.0,1.9492655107609178,0.00012767099542543292,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m2ns,base,303,-2.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.11369647491595448,-2.0,1.8863035250840454,0.0012211150024086237,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m2ns,base,303,-2.0,12.0,35.0,level2,cross_correlation,ok,-0.5075029513982371,-2.0,1.4924970486017628,1.0740353080036584,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m2ns,base,303,-2.0,12.0,35.0,level2,gcc_phat,ok,-0.12706217787059332,-2.0,1.8729378221294066,1.284675917995628,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p4ns,base,303,4.0,12.0,35.0,level2,D1_ordinary_LS,ok,2.933816271958409,4.0,-1.0661837280415911,0.0019230959878768772,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p4ns,base,303,4.0,12.0,35.0,level2,D2_weighted_LS,ok,2.9274945783423916,4.0,-1.0725054216576084,0.00014450302114710212,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p4ns,base,303,4.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,2.90748763912392,4.0,-1.0925123608760798,0.0028640040254686028,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p4ns,base,303,4.0,12.0,35.0,level2,cross_correlation,ok,1.0331559440278688,4.0,-2.966844055972131,1.0643909359932877,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p4ns,base,303,4.0,12.0,35.0,level2,gcc_phat,ok,0.08314303444529836,4.0,-3.9168569655547016,1.450216500001261,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m4ns,base,303,-4.0,12.0,35.0,level2,D1_ordinary_LS,ok,-0.17036086201098533,-4.0,3.8296391379890147,0.03736320900497958,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m4ns,base,303,-4.0,12.0,35.0,level2,D2_weighted_LS,ok,-0.15792599205300573,-4.0,3.8420740079469944,0.00018284600810147822,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m4ns,base,303,-4.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-0.20907850684079904,-4.0,3.790921493159201,0.043422754999483004,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m4ns,base,303,-4.0,12.0,35.0,level2,cross_correlation,ok,-1.0888002232318585,-4.0,2.9111997767681412,1.1092620169802103,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m4ns,base,303,-4.0,12.0,35.0,level2,gcc_phat,ok,-0.11755112552183229,-4.0,3.8824488744781678,1.2112634780060034,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p8ns,base,303,8.0,12.0,35.0,level2,D1_ordinary_LS,ok,5.3374983955984785,8.0,-2.6625016044015215,0.00016342999879270792,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p8ns,base,303,8.0,12.0,35.0,level2,D2_weighted_LS,ok,5.328402321876067,8.0,-2.6715976781239332,0.00012753100600093603,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p8ns,base,303,8.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,5.29521175191175,8.0,-2.70478824808825,0.0012282379902899265,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p8ns,base,303,8.0,12.0,35.0,level2,cross_correlation,ok,2.5371590095189256,8.0,-5.462840990481075,1.18600888401852,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_p8ns,base,303,8.0,12.0,35.0,level2,gcc_phat,ok,0.3799763798889048,8.0,-7.620023620111096,1.5202351880143397,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m8ns,base,303,-8.0,12.0,35.0,level2,D1_ordinary_LS,ok,-1.2069491171271503,-8.0,6.7930508828728495,0.00152297000749968,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m8ns,base,303,-8.0,12.0,35.0,level2,D2_weighted_LS,ok,-1.219369536048691,-8.0,6.780630463951309,0.0001477859914302826,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m8ns,base,303,-8.0,12.0,35.0,level2,D3_Huber_weighted_LS,ok,-1.203374851344447,-8.0,6.7966251486555525,0.0026224899920634925,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m8ns,base,303,-8.0,12.0,35.0,level2,cross_correlation,ok,-2.569903208485748,-8.0,5.430096791514252,1.133755276008742,,,,,,,,,,,,,,,,,
base__seed_303__v_p12__snr_p35__delay_m8ns,base,303,-8.0,12.0,35.0,level2,gcc_phat,ok,-0.4177127669906291,-8.0,7.582287233009371,1.150095039018197,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p0ns,low_snr,101,0.0,6.7,20.0,level2,D1_ordinary_LS,ok,-0.029635960372710345,0.0,-0.029635960372710345,0.00046604900853708386,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p0ns,low_snr,101,0.0,6.7,20.0,level2,D2_weighted_LS,ok,-0.007020225075362978,0.0,-0.007020225075362978,0.0001738350256346166,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p0ns,low_snr,101,0.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,-0.028130307937299665,0.0,-0.028130307937299665,0.0014400520012713969,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p0ns,low_snr,101,0.0,6.7,20.0,level2,cross_correlation,ok,-0.02662150568326747,0.0,-0.02662150568326747,1.0581152950180694,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p0ns,low_snr,101,0.0,6.7,20.0,level2,gcc_phat,ok,-0.02412623344305109,0.0,-0.02412623344305109,1.1670968419930432,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p1ns,low_snr,101,1.0,6.7,20.0,level2,D1_ordinary_LS,ok,0.8610374147365133,1.0,-0.1389625852634867,0.0001939490030054003,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p1ns,low_snr,101,1.0,6.7,20.0,level2,D2_weighted_LS,ok,0.8812875822992559,1.0,-0.11871241770074414,0.00013318698620423675,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p1ns,low_snr,101,1.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,0.8639455192566396,1.0,-0.13605448074336035,0.0013440939947031438,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p1ns,low_snr,101,1.0,6.7,20.0,level2,cross_correlation,ok,0.20170346627866306,1.0,-0.7982965337213369,1.031437047990039,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p1ns,low_snr,101,1.0,6.7,20.0,level2,gcc_phat,ok,0.07171552122068187,1.0,-0.9282844787793181,1.2542685260123108,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m1ns,low_snr,101,-1.0,6.7,20.0,level2,D1_ordinary_LS,ok,0.0788048195392907,-1.0,1.0788048195392907,0.0002643489860929549,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m1ns,low_snr,101,-1.0,6.7,20.0,level2,D2_weighted_LS,ok,0.09555661996197672,-1.0,1.0955566199619766,0.00014003200340084732,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m1ns,low_snr,101,-1.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,0.08113085891771028,-1.0,1.0811308589177102,0.0015886800247244537,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m1ns,low_snr,101,-1.0,6.7,20.0,level2,cross_correlation,ok,-0.2566272341463842,-1.0,0.7433727658536158,1.0503006160142832,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m1ns,low_snr,101,-1.0,6.7,20.0,level2,gcc_phat,ok,-0.11137507845594549,-1.0,0.8886249215440545,1.334331996011315,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p2ns,low_snr,101,2.0,6.7,20.0,level2,D1_ordinary_LS,ok,1.7105058733975447,2.0,-0.2894941266024553,0.0001706930052023381,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p2ns,low_snr,101,2.0,6.7,20.0,level2,D2_weighted_LS,ok,1.7279997384835428,2.0,-0.2720002615164572,0.0001289280189666897,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p2ns,low_snr,101,2.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,1.7166844941142378,2.0,-0.28331550588576215,0.0013522689987439662,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p2ns,low_snr,101,2.0,6.7,20.0,level2,cross_correlation,ok,0.4583676392380304,2.0,-1.5416323607619695,1.0487321600085124,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p2ns,low_snr,101,2.0,6.7,20.0,level2,gcc_phat,ok,0.08890856969654572,2.0,-1.9110914303034543,1.8262447100132704,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m2ns,low_snr,101,-2.0,6.7,20.0,level2,D1_ordinary_LS,ok,0.10979095974564741,-2.0,2.1097909597456472,0.00018305398407392204,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m2ns,low_snr,101,-2.0,6.7,20.0,level2,D2_weighted_LS,ok,0.10931993513096394,-2.0,2.109319935130964,0.00013898499310016632,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m2ns,low_snr,101,-2.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,0.10230710433891471,-2.0,2.1023071043389145,0.0012292100000195205,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m2ns,low_snr,101,-2.0,6.7,20.0,level2,cross_correlation,ok,-0.514181326194249,-2.0,1.4858186738057508,1.083738635003101,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m2ns,low_snr,101,-2.0,6.7,20.0,level2,gcc_phat,ok,-0.1178600641606655,-2.0,1.8821399358393345,1.8343175670015626,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p4ns,low_snr,101,4.0,6.7,20.0,level2,D1_ordinary_LS,ok,3.1646591819903485,4.0,-0.8353408180096515,0.00017376599134877324,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p4ns,low_snr,101,4.0,6.7,20.0,level2,D2_weighted_LS,ok,3.183373693039725,4.0,-0.8166263069602748,0.0001321400050073862,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p4ns,low_snr,101,4.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,3.1823213380139537,4.0,-0.8176786619860463,0.0013410270039457828,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p4ns,low_snr,101,4.0,6.7,20.0,level2,cross_correlation,ok,1.0524996471292734,4.0,-2.9475003528707266,1.0881249149970245,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p4ns,low_snr,101,4.0,6.7,20.0,level2,gcc_phat,ok,0.08480339096996876,4.0,-3.915196609030031,1.760597698012134,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m4ns,low_snr,101,-4.0,6.7,20.0,level2,D1_ordinary_LS,ok,-0.2537879738733125,-4.0,3.7462120261266874,0.00018948002252727747,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m4ns,low_snr,101,-4.0,6.7,20.0,level2,D2_weighted_LS,ok,-0.2945186557531431,-4.0,3.705481344246857,0.00012690198491327465,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m4ns,low_snr,101,-4.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,-0.38910501145759807,-4.0,3.6108949885424018,0.0012604999938048422,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m4ns,low_snr,101,-4.0,6.7,20.0,level2,cross_correlation,ok,-1.107789895955872,-4.0,2.892210104044128,1.0786769559781533,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m4ns,low_snr,101,-4.0,6.7,20.0,level2,gcc_phat,ok,-0.10892032825068193,-4.0,3.891079671749318,1.7361756320169661,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p8ns,low_snr,101,8.0,6.7,20.0,level2,D1_ordinary_LS,ok,5.922807242942102,8.0,-2.0771927570578983,0.00017872502212412655,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p8ns,low_snr,101,8.0,6.7,20.0,level2,D2_weighted_LS,ok,5.913071873700761,8.0,-2.086928126299239,0.0001292069791816175,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p8ns,low_snr,101,8.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,5.884241046931248,8.0,-2.1157589530687524,0.0013123240205459297,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p8ns,low_snr,101,8.0,6.7,20.0,level2,cross_correlation,ok,2.5725344363738634,8.0,-5.427465563626137,1.0840950919955503,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_p8ns,low_snr,101,8.0,6.7,20.0,level2,gcc_phat,ok,0.3850000405683121,8.0,-7.614999959431688,1.7504219770198688,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m8ns,low_snr,101,-8.0,6.7,20.0,level2,D1_ordinary_LS,ok,-2.0788005693215172,-8.0,5.921199430678483,0.00016894697910174727,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m8ns,low_snr,101,-8.0,6.7,20.0,level2,D2_weighted_LS,ok,-2.1701257329777603,-8.0,5.829874267022239,0.00012739101657643914,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m8ns,low_snr,101,-8.0,6.7,20.0,level2,D3_Huber_weighted_LS,ok,-2.2232137363653353,-8.0,5.776786263634665,0.0012272569874767214,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m8ns,low_snr,101,-8.0,6.7,20.0,level2,cross_correlation,ok,-2.6174358664065633,-8.0,5.382564133593437,1.060437495005317,,,,,,,,,,,,,,,,,
low_snr__seed_101__v_p6d7__snr_p20__delay_m8ns,low_snr,101,-8.0,6.7,20.0,level2,gcc_phat,ok,-0.40874308204278376,-8.0,7.5912569179572165,1.8731139820010867,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p0ns,high_velocity,101,0.0,12.0,30.0,level2,D1_ordinary_LS,ok,-0.029635960372710345,0.0,-0.029635960372710345,0.00017690900131128728,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p0ns,high_velocity,101,0.0,12.0,30.0,level2,D2_weighted_LS,ok,-0.007020225075362978,0.0,-0.007020225075362978,0.00013870501425117254,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p0ns,high_velocity,101,0.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,-0.028130307937299665,0.0,-0.028130307937299665,0.0012496759882196784,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p0ns,high_velocity,101,0.0,12.0,30.0,level2,cross_correlation,ok,-0.02662150568326747,0.0,-0.02662150568326747,1.0567890889942646,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p0ns,high_velocity,101,0.0,12.0,30.0,level2,gcc_phat,ok,-0.02412623344305109,0.0,-0.02412623344305109,1.1461902250011917,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p1ns,high_velocity,101,1.0,12.0,30.0,level2,D1_ordinary_LS,ok,0.8610374147365133,1.0,-0.1389625852634867,0.0011260570026934147,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p1ns,high_velocity,101,1.0,12.0,30.0,level2,D2_weighted_LS,ok,0.8812875822992559,1.0,-0.11871241770074414,0.00014617899432778358,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p1ns,high_velocity,101,1.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,0.8639455192566396,1.0,-0.13605448074336035,0.0028727960016112775,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p1ns,high_velocity,101,1.0,12.0,30.0,level2,cross_correlation,ok,0.20170346627866306,1.0,-0.7982965337213369,1.0877791760140099,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p1ns,high_velocity,101,1.0,12.0,30.0,level2,gcc_phat,ok,0.07171552122068187,1.0,-0.9282844787793181,1.8362309190270025,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m1ns,high_velocity,101,-1.0,12.0,30.0,level2,D1_ordinary_LS,ok,0.0788048195392907,-1.0,1.0788048195392907,0.0004146489955019206,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m1ns,high_velocity,101,-1.0,12.0,30.0,level2,D2_weighted_LS,ok,0.09555661996197672,-1.0,1.0955566199619766,0.00013605100684799254,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m1ns,high_velocity,101,-1.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,0.08113085891771028,-1.0,1.0811308589177102,0.001732702017761767,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m1ns,high_velocity,101,-1.0,12.0,30.0,level2,cross_correlation,ok,-0.2566272341463842,-1.0,0.7433727658536158,1.0750382480036933,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m1ns,high_velocity,101,-1.0,12.0,30.0,level2,gcc_phat,ok,-0.11137507845594549,-1.0,0.8886249215440545,2.013847222988261,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p2ns,high_velocity,101,2.0,12.0,30.0,level2,D1_ordinary_LS,ok,1.7105058733975447,2.0,-0.2894941266024553,0.00023054800112731755,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p2ns,high_velocity,101,2.0,12.0,30.0,level2,D2_weighted_LS,ok,1.7279997384835428,2.0,-0.2720002615164572,0.00017984199803322554,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p2ns,high_velocity,101,2.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,1.7166844941142378,2.0,-0.28331550588576215,0.12381600501248613,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p2ns,high_velocity,101,2.0,12.0,30.0,level2,cross_correlation,ok,0.4583676392380304,2.0,-1.5416323607619695,1.097504195990041,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p2ns,high_velocity,101,2.0,12.0,30.0,level2,gcc_phat,ok,0.08890856969654572,2.0,-1.9110914303034543,1.2730287759914063,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,level2,D1_ordinary_LS,ok,0.10979095974564741,-2.0,2.1097909597456472,0.0002357159974053502,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,level2,D2_weighted_LS,ok,0.10931993513096394,-2.0,2.109319935130964,0.000156445981701836,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,0.10230710433891471,-2.0,2.1023071043389145,0.1220306440081913,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,level2,cross_correlation,ok,-0.514181326194249,-2.0,1.4858186738057508,1.204492789984215,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_m2ns,high_velocity,101,-2.0,12.0,30.0,level2,gcc_phat,ok,-0.1178600641606655,-2.0,1.8821399358393345,1.5468866990122478,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,level2,D1_ordinary_LS,ok,3.1646591819903485,4.0,-0.8353408180096515,0.0001949279976543039,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,level2,D2_weighted_LS,ok,3.183373693039725,4.0,-0.8166263069602748,0.03882251898176037,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,level2,D3_Huber_weighted_LS,ok,3.1823213380139537,4.0,-0.8176786619860463,0.0019952389993704855,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,level2,cross_correlation,ok,1.0524996471292734,4.0,-2.9475003528707266,1.0834047039970756,,,,,,,,,,,,,,,,,
high_velocity__seed_101__v_p12__snr_p30__delay_p4ns,high_velocity,101,4.0,12.0,30.0,level2,gcc_phat,ok,0.08480339096996876,4.0,-3.915196609030031,1.744232892000582,,,,,,,,,,,,,,,,,
